"","y","LM_yfitOOB","LM_ResOOB","LM_yfitPred","LM_ResPred","LM_MSE","LM_Rsq100","LPerm"
"32",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.382544478634378,-0.497409030313704,1
"33",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.3538536427368,-0.385103353040177,1
"34",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.382544478634378,-0.497409030313704,1
"35",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.372477518670316,-0.458003529515975,1
"36",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.382544478634378,-0.497409030313704,1
"37",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.372477518670316,-0.458003529515975,1
"38",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.362926813063384,-0.42061882363095,1
"39",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.3538536427368,-0.385103353040177,1
"40",-1.31099347782695,-1.31099347782695,2.22044604925031e-16,-1.31099347782695,2.22044604925031e-16,0.362926813063384,-0.42061882363095,1
"41",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.362926813063384,-0.42061882363095,1
"42",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.362926813063384,-0.42061882363095,1
"43",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.382544478634378,-0.497409030313704,1
"44",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.362926813063384,-0.42061882363095,2
"45",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.362926813063384,-0.42061882363095,1
"46",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.393170714152,-0.539003725600196,2
"47",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.382544478634378,-0.497409030313704,1
"48",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.362926813063384,-0.42061882363095,1
"49",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.382544478634378,-0.497409030313704,1
"50",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.393170714152,-0.539003725600196,1
"51",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.362926813063384,-0.42061882363095,1
"52",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.372477518670316,-0.458003529515975,1
"53",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.3538536427368,-0.385103353040177,1
"54",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.382544478634378,-0.497409030313704,1
"55",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.362926813063384,-0.42061882363095,1
"56",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.372477518670316,-0.458003529515975,1
"57",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.362926813063384,-0.42061882363095,1
"58",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.362926813063384,-0.42061882363095,1
"59",-1.31099347782695,-1.31099347782695,0,-1.31099347782695,2.22044604925031e-16,0.3538536427368,-0.385103353040177,1
"60",-0.426530396919347,-0.338084088828586,-0.0884463080907603,-0.380230623577261,-0.0462997733420861,0.227602560812893,-0.112618166186473,1
"61",-0.426530396919347,-0.421002502663674,-0.00552789425567252,-0.392166549384195,-0.0343638475351518,0.214087689895554,-0.0465517263248509,1
"62",-0.426530396919347,-0.234896729389366,-0.191633667529981,-0.395574189087581,-0.0309562078317661,0.224758039006643,-0.0987129332029602,1
"63",-0.426530396919347,-0.27566197886838,-0.150868418050967,-0.420633976379963,-0.005896420539384,0.231960987004932,-0.133924008000935,1
"64",-0.338084088828586,0.0746653489282957,-0.412749437756882,-0.391397557872184,0.0533134690435972,0.234639541299963,-0.147017921167484,2
"65",-0.426530396919347,-0.116968318601685,-0.309562078317662,-0.408841135301195,-0.017689261618152,0.235020434334783,-0.148879888398435,1
"66",-0.426530396919347,-0.141686433139398,-0.284843963779948,-0.378990506320563,-0.0475398905987838,0.231355560867311,-0.130964427420665,2
"67",-0.161191472647066,-0.0349999921141359,-0.12619148053293,-0.201250099899394,0.0400586272523283,0.220458602875499,-0.0776954599074746,1
"68",-0.249637780737826,-0.200992311287908,-0.0486454694499182,-0.264084011059317,0.014446230321491,0.24044430248478,-0.175394063867879,1
"69",-0.161191472647066,-0.125812949410761,-0.0353785232363043,-0.201891229691922,0.0406997570448563,0.207236578565899,-0.0130605788759119,1
"70",-0.249637780737826,-0.382307242873967,0.132669462136141,-0.221187551635298,-0.028450229102528,0.236801342669676,-0.15758572614753,1
"71",-0.161191472647066,-0.068814217530049,-0.0923772551170166,-0.159111166184158,-0.00208030646290805,0.258691115020014,-0.264592247882994,1
"72",0.0157011435344557,-0.116968318601685,0.132669462136141,-0.0593383673427184,0.0750395108771741,0.235731127342388,-0.152354058232113,1
"73",0.104147451625216,-0.00198811808369671,0.106135569708912,0.108948822635857,-0.00480137101064136,0.220460212471194,-0.0777033282961428,1
"74",0.192593759715976,-0.108146705103217,0.300740464819193,0.0582026306516737,0.134391129064303,0.240387472553298,-0.17511625498065,2
"75",0.104147451625216,-0.307633103726514,0.41178055535173,0.049375998111692,0.0547714535135236,0.211919112027545,-0.0359507949376141,1
"76",0.0157011435344557,0.0174086012196052,-0.00170745768514946,-0.0777315101495041,0.0934326536839598,0.233615899957011,-0.142013926705558,1
"77",-0.0727451645563052,0.148370605670596,-0.221115770226901,-0.118624626793571,0.045879462237266,0.235114080396612,-0.149337670196723,1
"78",-0.0727451645563052,-0.426530396919347,0.353785232363042,-0.107784888785006,0.0350397242287008,0.21022609309052,-0.0276745979638038,1
"79",-0.338084088828586,-0.213127597190464,-0.124956491638123,-0.282346299408035,-0.0557377894205511,0.236136122989841,-0.154333849289705,2
"80",0.452224150610442,0.452224150610442,0,0.475860215492399,-0.0236360648819573,2.03829553261681,-2.72845619753798,1
"81",0.628545913454182,0.540385032032312,0.0881608814218698,0.575257558461407,0.0532883549927747,2.31303555585686,-3.23101145803349,1
"82",0.452224150610442,0.452224150610442,0,0.513058353026366,-0.0608342024159241,1.8365163084503,-2.35936104580982,2
"83",0.804867676297921,0.562425252387779,0.242442423910142,0.671884683257917,0.132982993040004,1.69412691837119,-2.09890195368664,1
"84",0.628545913454182,0.540385032032312,0.0881608814218698,0.623648086708522,0.00489782674565953,1.50396412939126,-1.75105561944919,1
"85",0.452224150610442,0.628545913454182,-0.17632176284374,0.483043953567135,-0.030819802956693,1.6844917898316,-2.08127734815586,1
"86",0.452224150610442,0.628545913454182,-0.17632176284374,0.51071799055677,-0.0584938399463285,1.84868491753401,-2.38161990142108,3
"87",-0.332823648189986,-0.131046586714148,-0.201777061475838,-0.211084033523212,-0.121739614666775,0.119714603277807,-0.117154877879289,1
"88",-0.247765402134598,0.215802038867268,-0.463567441001866,-0.173104544746106,-0.0746608573884913,0.121162559840976,-0.130666944855344,1
"89",-0.332823648189986,-0.175731700006441,-0.157091948183545,-0.218040582932742,-0.114783065257245,0.126355853204395,-0.17912981282926,1
"90",-0.247765402134598,-0.169086524533364,-0.0786788776012341,-0.19000680267032,-0.0577585994642778,0.124450130538891,-0.161345955944965,1
"91",-0.120178033051516,-0.197439273218493,0.0772612401669775,-0.121453906742346,0.00127587369083076,0.118511685167566,-0.1059294651247,1
"92",-0.120178033051516,-0.0619738903936141,-0.0582041426579014,-0.0888955003355893,-0.0312825327159262,0.123678192351449,-0.154142369348922,1
"93",0.049938459059261,-0.113089845880233,0.163028304939494,-0.00878717165481321,0.0587256307140742,0.118585240669743,-0.106615871676634,1
"94",0.00740933603156715,-0.190357196553393,0.19776653258496,-0.0603233553808726,0.0677326914124397,0.112779588180137,-0.052438579847129,1
"95",-0.120178033051516,-0.203109822955519,0.0829317899040034,-0.121317205989757,0.00113917293824174,0.110766409283923,-0.0336519609855204,1
"96",-0.247765402134598,-0.0195257752193061,-0.228239626915292,-0.156965724470471,-0.0907996776641269,0.108190352613868,-0.00961266923790549,1
"97",-0.16270715607921,-0.16307697454032,0.000369818461110394,-0.118477535583513,-0.044229620495697,0.113846678577227,-0.0623964731166857,1
"98",-0.290294525162292,-0.136126454186901,-0.154168070975391,-0.205032720911216,-0.0852618042510762,0.119250415868516,-0.112823165503851,1
"99",-0.16270715607921,-0.186681906805606,0.0239747507263961,-0.086565432533108,-0.0761417235461016,0.124573167076151,-0.162494110505844,1
"100",-0.16270715607921,-0.147094158086751,-0.0156129979924586,-0.129625573952667,-0.0330815821265421,0.109462956941518,-0.0214883810835624,1
"101",-0.16270715607921,-0.0450432490359225,-0.117663907043287,-0.017001391559255,-0.145705764519955,0.106955538331812,0.00191039278380678,1
"102",-0.0351197869961272,-0.00215971664966427,-0.0329600703464629,-0.0171611460654177,-0.0179586409307094,0.12103010813315,-0.129430929637235,1
"103",-0.16270715607921,-0.119114804975823,-0.0435923511033865,-0.0556909637487835,-0.107016192330426,0.114170381959328,-0.0654172141323832,1
"104",-0.16270715607921,-0.139847752451824,-0.0228594036273856,-0.0562079537588526,-0.106499202320357,0.121987068381552,-0.138361108413819,1
"105",-0.0351197869961272,-0.160816972833534,0.125697185837407,-0.0377297587724101,0.00260997177628292,0.119424694335514,-0.114449500421943,1
"106",0.049938459059261,-0.0989134715376683,0.148851930596929,-0.00950718224642247,0.0594456413056834,0.114937024432938,-0.0725713820912921,1
"107",0.049938459059261,-0.290294525162292,0.340232984221553,0.050344206436798,-0.000405747377537041,0.118123955899291,-0.102311246198271,1
"108",0.134996705114649,-0.15845424377644,0.293450948891089,0.0599768530408417,0.0750198520738074,0.127065467523583,-0.185751804435865,1
"109",0.134996705114649,-0.15443760437938,0.289434309494029,0.0132083323118784,0.121788372802771,0.124935541264435,-0.165875720442936,1
"110",0.262584074197731,-0.140986925390066,0.403570999587797,0.130841936941944,0.131742137255788,0.12426453700187,-0.159614030853874,1
"111",0.134996705114649,-0.12632112859996,0.261317833714609,0.0378816535607081,0.097115051553941,0.112429816553492,-0.0491745747203385,1
"112",0.049938459059261,-0.0127919974065878,0.0627304564658488,0.0484550027441284,0.00148345631513261,0.113536661643804,-0.0595034515477533,1
"113",0.177525828142343,-0.0489128860595208,0.226438714201864,0.108688330759765,0.0688374973825781,0.115096340484756,-0.0740580904755581,1
"114",0.00740933603156715,-0.0738436727002909,0.081253008731858,-0.00979838900645655,0.0172077250380237,0.11817661809165,-0.102802680187634,1
"115",0.177525828142343,-0.0718494841564085,0.249375312298752,0.0498933732404082,0.127632454901935,0.121464876929657,-0.133488112875277,1
"116",0.220054951170037,-0.0384773493404189,0.258532300510456,0.128646935683848,0.0914080154861897,0.114925851347048,-0.072467116888373,1
"117",-0.0351197869961272,0.0977837224654168,-0.132903509461544,0.0256541047886327,-0.0607738917847599,0.116077628903088,-0.0832152953037955,1
"118",-0.0351197869961272,-0.0603714537938206,0.0252516667976935,0.014541142816211,-0.0496609298123382,0.115649114716678,-0.079216478948227,1
"119",0.00740933603156715,-0.137189682262593,0.14459901829416,0.021633362052594,-0.0142240260210269,0.114045834690253,-0.0642549616973149,1
"120",0.00740933603156715,-0.11531756184835,0.122726897879918,0.011775014948425,-0.00436567891685782,0.117971181079102,-0.100885579396408,1
"121",0.092467582086955,0.0200499364870204,0.0724176455999346,0.0321951899695252,0.0602723921174299,0.111684829212413,-0.0422224885148375,1
"122",-0.0351197869961272,-0.0964970440929131,0.0613772570967859,-0.0626297778429048,0.0275099908467776,0.11457482442242,-0.0691913975493967,1
"123",0.049938459059261,-0.0923923393400886,0.14233079839935,0.0256341557392678,0.0243043033199931,0.114079866949085,-0.0645725445394911,1
"124",0.262584074197731,-0.0521314362072049,0.314715510404936,0.0758383834144598,0.186745690783272,0.118177144188559,-0.102807589628191,1
"125",0.092467582086955,-0.215868559863827,0.308336141950782,0.11174558588043,-0.0192780037934746,0.123137140544325,-0.149093372409828,1
"126",1.77601957702567,1.88246830305507,-0.1064487260294,2.05683962760317,-0.280820050577501,1.57666448928285,-0.403119127344607,10
"127",1.77601957702567,2.05665712746682,-0.280637550441148,2.00561942971583,-0.229599852690163,0.989238567787314,0.119648114482044,7
"128",1.88246830305507,3.26630174143728,-1.38383343838221,1.9951186415954,-0.112650338540328,0.916299103601274,0.184559043873402,4
"129",1.77601957702567,1.77601957702567,0,1.99165961014797,-0.215640033122302,0.851610063203478,0.24212768357366,1
"130",2.20181448114327,2.94695556334908,-0.745141082205805,2.2499156800709,-0.0481011989276294,0.814527510714727,0.275128514784993,1
"131",2.41471193320207,2.23312292997545,0.181589003226624,2.33657598410707,0.0781359490950075,0.835599824899882,0.256375655637354,3
"132",2.30826320717267,3.02065083521559,-0.712387628042913,2.32416220152132,-0.0158989943486416,0.712401747200824,0.366013172335824,1
"133",2.73405811129028,1.84081445373922,0.893243657551059,2.75217341818613,-0.0181153068958499,1.44709617922626,-0.287812557447282,9
"134",2.94695556334908,2.57438502224618,0.372570541102903,2.73561947666793,0.211336086681144,1.06817466961326,0.0494006045883032,3
"135",2.94695556334908,1.78489030419479,1.16206525915429,2.82963718610974,0.117318377239341,1.27681180206386,-0.13627158705782,4
"136",3.26630174143728,2.94695556334908,0.319346178088202,3.12307981914318,0.143221922294103,1.03469307271067,0.0791968417379292,3
