year,season,month,ppm,tmean,Hispanic,Black,Asian,X,Y,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_CROWD,EP_NOVEH,overdose_rate
0.8691676516583319,1.2239482892771438,-1.1535400613913491,-0.039189842450997776,-0.5477243409905823,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,0.44576624105449264
0.8691676516583319,-1.376941825436787,-0.8787914653331643,0.8383412512637053,-0.14916682962340064,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,0.44576624105449264
0.8691676516583319,-1.376941825436787,-0.6040428692749796,-0.32493127417018397,0.13252217668825034,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,0.7971181848307809
0.8691676516583319,-1.376941825436787,-0.3292942732167949,-0.7609591389283852,0.9146019187915497,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,1.0313528140149737
0.8691676516583319,-0.5099784538654767,-0.05454567715861013,-1.4020970238434278,1.3873141067645822,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,1.3827047577912617
0.8691676516583319,-0.5099784538654767,0.2202029188995746,1.1527214686308698,1.5525960708212896,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,1.3827047577912617
0.8691676516583319,-0.5099784538654767,0.4949515149577593,-0.6449711429983325,1.393435968999044,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,1.265587443199166
0.8691676516583319,0.3569849177058335,0.769700111015944,-0.538055462534156,0.9782311758014135,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,1.3827047577912617
0.8691676516583319,0.3569849177058335,1.0444487070741288,-1.4555731168034742,0.16046250634241968,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,1.4998220723833584
0.8691676516583319,0.3569849177058335,1.3191973031323134,0.7087020315775979,-0.18898044798610258,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,1.4998220723833584
0.8691676516583319,1.2239482892771438,1.5939458991904982,0.32285696237029676,-0.8931461961572441,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,1.0313528140149737
1.953633712442949,1.2239482892771438,-1.4282886574495337,2.0714063039506723,-0.6087364124048766,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,0.9142354994228775
1.953633712442949,1.2239482892771438,-1.1535400613913491,-0.021645081888163848,-0.20224246402184648,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,0.7971181848307809
1.953633712442949,-1.376941825436787,-0.8787914653331643,0.021807878929547202,-0.13732608285575187,0.24968788372200018,-0.6318895897244134,1.6927277182291443,-83.2090399,34.12778933,-0.450740798048697,-1.242891852668571,0.04673583071976426,0.8006159248611975,0.836350513538668,-1.298778632120656,0.9142354994228775
-1.2997644699109026,1.2239482892771438,-1.4282886574495337,0.8218820709865201,-1.0908412711694466,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-1.2997644699109026,1.2239482892771438,-1.1535400613913491,1.1200797092914696,-1.0655060685138644,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-1.2997644699109026,-1.376941825436787,-0.8787914653331643,1.87323593122202,-0.28023546255492743,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-1.2997644699109026,-1.376941825436787,-0.6040428692749796,-0.1454261694385058,-0.0890461362064788,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-1.2997644699109026,-1.376941825436787,-0.3292942732167949,0.7252329737463521,0.573908696896984,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-1.2997644699109026,-0.5099784538654767,-0.05454567715861013,-0.08785523734657284,1.262956525986073,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-1.2997644699109026,-0.5099784538654767,0.2202029188995746,1.022165876840784,1.568603451541973,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-1.2997644699109026,-0.5099784538654767,0.4949515149577593,0.2761808479860277,1.2146590790041472,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-1.2997644699109026,0.3569849177058335,0.769700111015944,-0.23307033017871057,0.8418486247121435,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-1.2997644699109026,0.3569849177058335,1.0444487070741288,1.6723850247486896,0.023641723782581395,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-1.2997644699109026,0.3569849177058335,1.3191973031323134,-0.7027505025082449,-0.3383152339127608,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-1.2997644699109026,1.2239482892771438,1.5939458991904982,-0.5251578067679495,-1.156423153105468,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-0.2152984091262853,1.2239482892771438,-1.4282886574495337,0.5955146343038443,-1.2655553721604407,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-0.2152984091262853,1.2239482892771438,-1.1535400613913491,-0.8244391631828804,-1.7415824630204453,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-0.2152984091262853,-1.376941825436787,-0.8787914653331643,1.1540648694086004,-0.27370169166430147,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-0.2152984091262853,-1.376941825436787,-0.6040428692749796,0.7956161286183895,0.016437805856024088,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-0.2152984091262853,-1.376941825436787,-0.3292942732167949,0.3523699032373096,0.5875118790251814,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-0.2152984091262853,-0.5099784538654767,-0.05454567715861013,-0.3116932036082141,1.3021509073714708,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-0.2152984091262853,-0.5099784538654767,0.2202029188995746,0.9931843373227285,1.413566702891388,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-0.2152984091262853,-0.5099784538654767,0.4949515149577593,0.7412009029987237,1.395490088623047,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-0.2152984091262853,0.3569849177058335,0.769700111015944,-0.5321870203038428,0.9685556613070295,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-0.2152984091262853,0.3569849177058335,1.0444487070741288,0.5035508618804019,0.5013703242582573,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-0.2152984091262853,0.3569849177058335,1.3191973031323134,-0.8679560284192229,-0.7292245394660432,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-0.2152984091262853,1.2239482892771438,1.5939458991904982,0.2219100545278729,-0.4692794072140511,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
0.8691676516583319,1.2239482892771438,-1.4282886574495337,1.08900880867472,-1.5655425796293514,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
0.8691676516583319,1.2239482892771438,-1.1535400613913491,1.2189473390351544,-1.246508519924653,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
0.8691676516583319,-1.376941825436787,-0.8787914653331643,0.043394628034978476,-0.4510630795461831,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
0.8691676516583319,-1.376941825436787,-0.6040428692749796,1.4930103631515588,-0.03728991480116211,-0.9034387935999114,0.40756702776563813,-1.2402846848642832,-89.2911861,36.82811652,0.31360768742041584,0.9915396462404881,1.1904539771833893,0.006387407652186361,-1.1714812577103848,1.5884613958364688,-1.3109934778269507
-1.2997644699109026,0.3569849177058335,1.0444487070741288,-1.2767824026313843,-0.4347779204894103,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.4265303969193468
-1.2997644699109026,0.3569849177058335,1.3191973031323134,-0.65672378369476,-0.6860162575905566,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.4265303969193468
-1.2997644699109026,1.2239482892771438,1.5939458991904982,-0.692245816796366,-1.651802013981899,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.4265303969193468
-0.2152984091262853,1.2239482892771438,-1.4282886574495337,-0.8669975529775958,-1.9459217941540536,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.4265303969193468
-0.2152984091262853,1.2239482892771438,-1.1535400613913491,-1.2855543493685773,-2.573614381859556,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.3380840888285865
-0.2152984091262853,-1.376941825436787,-0.8787914653331643,-0.395400460732252,-0.7637370912723505,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.4265303969193468
0.8691676516583319,1.2239482892771438,-1.4282886574495337,-1.5696813991701297,-2.539214928911377,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.4265303969193468
0.8691676516583319,-1.376941825436787,-0.8787914653331643,-0.16262479655081125,-1.044605420240264,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.16119147264706563
0.8691676516583319,-1.376941825436787,-0.6040428692749796,-0.09574860774589451,-0.5982371496265246,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.24963778073782592
0.8691676516583319,-1.376941825436787,-0.3292942732167949,-0.41828399841783487,0.5136180195013833,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.16119147264706563
0.8691676516583319,-0.5099784538654767,-0.05454567715861013,-0.8131534454868059,1.0725663179455267,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.24963778073782592
0.8691676516583319,-0.5099784538654767,0.2202029188995746,-0.7469231240284876,1.1871833726633076,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.16119147264706563
0.8691676516583319,-0.5099784538654767,0.4949515149577593,-0.5820983944610028,1.1000507974621458,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,0.015701143534455713
0.8691676516583319,0.3569849177058335,0.769700111015944,-0.18398807012469393,0.6674906804723292,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,0.10414745162521565
0.8691676516583319,0.3569849177058335,1.0444487070741288,-1.0477858608714894,-0.2847501637928278,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,0.1925937597159763
0.8691676516583319,0.3569849177058335,1.3191973031323134,-0.9418265118695269,-0.9819575492778978,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,0.10414745162521565
0.8691676516583319,1.2239482892771438,1.5939458991904982,-1.381883793420075,-1.9333252751902898,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,0.015701143534455713
1.953633712442949,1.2239482892771438,-1.4282886574495337,-0.8915414514941493,-1.689057943647955,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.0727451645563052
1.953633712442949,1.2239482892771438,-1.1535400613913491,-0.6069660989005441,-1.5977821007731936,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.0727451645563052
1.953633712442949,-1.376941825436787,-0.8787914653331643,-0.35739613920817037,-1.1755513265010513,-0.5549776255568541,-0.8175033582921366,0.3727841502630303,-91.1814896,40.92318188,-1.253306707791265,-0.4013527167158089,-1.6219676944484749,-1.7558071149053063,-0.7699149034605743,-0.18113733097596274,-0.3380840888285865
-0.2152984091262853,0.3569849177058335,1.3191973031323134,-0.9642336941173628,-0.36553767209665206,-0.7033473305202979,-1.0597284848837143,-0.8668458348291394,-95.6668073,35.37364794,-0.8329150407832532,-1.213873261773649,-0.7407422373371576,2.71172829439538,1.9406579877256473,-0.9960841130606348,0.452224150610442
-0.2152984091262853,1.2239482892771438,1.5939458991904982,-0.8279275417753316,-0.2748264247352182,-0.7033473305202979,-1.0597284848837143,-0.8668458348291394,-95.6668073,35.37364794,-0.8329150407832532,-1.213873261773649,-0.7407422373371576,2.71172829439538,1.9406579877256473,-0.9960841130606348,0.6285459134541816
0.8691676516583319,1.2239482892771438,-1.4282886574495337,-1.4861240964842604,-1.215258497079552,-0.7033473305202979,-1.0597284848837143,-0.8668458348291394,-95.6668073,35.37364794,-0.8329150407832532,-1.213873261773649,-0.7407422373371576,2.71172829439538,1.9406579877256473,-0.9960841130606348,0.452224150610442
0.8691676516583319,1.2239482892771438,-1.1535400613913491,-0.8585528352971386,-1.1623217281988711,-0.7033473305202979,-1.0597284848837143,-0.8668458348291394,-95.6668073,35.37364794,-0.8329150407832532,-1.213873261773649,-0.7407422373371576,2.71172829439538,1.9406579877256473,-0.9960841130606348,0.804867676297921
0.8691676516583319,-0.5099784538654767,0.2202029188995746,-1.436318098783138,1.909053117078213,-0.7033473305202979,-1.0597284848837143,-0.8668458348291394,-95.6668073,35.37364794,-0.8329150407832532,-1.213873261773649,-0.7407422373371576,2.71172829439538,1.9406579877256473,-0.9960841130606348,0.6285459134541816
0.8691676516583319,0.3569849177058335,0.769700111015944,-1.716498606853318,1.2557219847994292,-0.7033473305202979,-1.0597284848837143,-0.8668458348291394,-95.6668073,35.37364794,-0.8329150407832532,-1.213873261773649,-0.7407422373371576,2.71172829439538,1.9406579877256473,-0.9960841130606348,0.452224150610442
0.8691676516583319,0.3569849177058335,1.0444487070741288,-0.3234226577004136,0.38069108809773955,-0.7033473305202979,-1.0597284848837143,-0.8668458348291394,-95.6668073,35.37364794,-0.8329150407832532,-1.213873261773649,-0.7407422373371576,2.71172829439538,1.9406579877256473,-0.9960841130606348,0.452224150610442
-1.2997644699109026,1.2239482892771438,-1.4282886574495337,-0.16172015082479857,-0.5989545164637463,1.4612244500279343,1.3346682368985412,0.5959085116689871,-77.9186653,35.7051528,0.42825996024078233,0.875465282660797,0.40297590912646747,0.18012489579165775,0.9367421021011207,0.07498880053636316,-0.33282364818998617
-1.2997644699109026,1.2239482892771438,-1.1535400613913491,0.9004801251193482,-0.5249098275247565,1.4612244500279343,1.3346682368985412,0.5959085116689871,-77.9186653,35.7051528,0.42825996024078233,0.875465282660797,0.40297590912646747,0.18012489579165775,0.9367421021011207,0.07498880053636316,-0.2477654021345977
-1.2997644699109026,-1.376941825436787,-0.8787914653331643,-0.49503061787336283,0.0024185146370722392,1.4612244500279343,1.3346682368985412,0.5959085116689871,-77.9186653,35.7051528,0.42825996024078233,0.875465282660797,0.40297590912646747,0.18012489579165775,0.9367421021011207,0.07498880053636316,-0.33282364818998617
