,Intercept,ppm,tmean,Hispanic,Black,Asian,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_CROWD,EP_NOVEH
0,-0.505060435024374,5.17200765635049,0.6218621779422115,-3.2445560925383106,-4.835707184738489,2.8626709091398896,3.522779033719901,6.1294173094346,2.3874066801411225,-1.774787131283337,1.8363034355701873,0.11191192665862375
1,5.4736789966469805,1.9501319634972454,-3.864579166204128,-1.5286677253891885,-4.313961061143264,-0.49296464234194426,6.042831604217865,1.4377570882613724,-0.5705573867401936,-2.104634016744286,1.780672106522735,-0.2539432274527833
2,2.994278000359688,4.69252317364789,-0.8133607610139356,-3.8074299687688167,-7.720519429713537,1.2498124336738143,4.704853696215394,6.183135506642468,2.377935880754439,-2.8588350035271795,2.8222494195589096,-0.22667914481426735
3,2.34772125307925,4.291569382246466,1.4847668314193223,-2.3700154893982575,-2.1412909680968126,1.3597682772921698,3.507079699107425,5.936091328712914,4.311207281240045,-3.0765036455853547,0.7346730837284735,0.317427041043627
4,-4.018177801610387,4.939388849759477,0.9983597153320689,-3.2069163775137586,-2.886793271231222,1.4474418787886936,3.3105651439985486,4.30958588279885,0.26468690968970743,-0.423259915208946,2.1585539111627825,0.1609469142282021
5,1.9673580794616365,4.062480543592322,-1.7013699902490358,-1.421484206071706,-3.5786601837152427,-2.4272972754623283,3.9841141197184986,2.985782608558135,3.1105890419673017,-1.50927761102871,-0.8036752440352827,3.438538896649884
6,3.5056812165248394,3.356508997507705,1.0197882253176136,-0.9336266260136584,-4.708394508241299,-2.0867678496127873,2.510172303981872,1.5769090098423284,4.378008023431757,-3.79574722786985,-1.5254227503115676,6.173415101647336
7,0.9925386555016192,3.9074060529184838,-1.7736702960914115,-1.991517382420488,-1.732857607704561,-2.059299347467825,3.8248950871588705,2.466380472576193,3.6801115952221832,-1.186400146555235,-1.398213431785908,2.019114465848255
8,3.982824926519283,3.1716364030623634,-1.726695888045892,-0.8425484983220117,-5.169833324449766,-2.5419022433325975,4.528430401701311,2.6524398300946905,1.2543954519383322,-2.242128009622123,0.3123626049028285,3.112272294578726
9,-1.7970724667774638,5.066584123536717,0.8963107190540216,-2.1895877791346474,-2.7178906658627393,3.1414536693216752,3.038573466666936,5.015420310319918,1.4878269480345616,-0.8015633536402409,0.9317142412241435,0.3801677382619953
10,-2.2554679048788993,4.7780978987450275,-0.30991955337795846,2.22658403208961,-0.5061220141513116,0.3701936206700298,2.9395178308878163,2.6591820829581754,-2.5079043567143637,-2.0627398408773936,0.8545405697981988,0.49791112941733223
11,1.5924007834801825,5.079559616669929,-0.27403827839611355,-0.7491295882681186,-4.49920891738598,-2.4624750032891445,3.592211418852694,3.216386060509052,4.5290732822639965,-3.75550212048456,-1.2205595803510627,4.97019217775712
12,-7.747706364123894,4.711053565489712,1.162236986263686,4.889059081500865,-0.008271173430997357,-1.144289537845957,4.434315436035819,2.6857794926731096,-4.615494544922149,-3.4456901720602024,0.7505872440296201,3.31565351490428
