,0
0,0.7746797859105756
1,0.7746797859105756
2,0.7746797859105756
3,0.7746797859105756
4,0.7746797859105756
5,0.7746797859105756
6,0.7746797859105756
7,0.7746797859105756
8,0.7746797859105756
9,0.7746797859105756
10,0.7746797859105756
11,0.7746797859105756
12,0.7746797859105756
13,0.8493426838157129
14,0.8493426838157129
15,0.8493426838157129
16,0.8493426838157129
17,0.8493426838157129
18,0.8493426838157129
19,0.8493426838157129
20,0.8493426838157129
21,0.8493426838157129
22,0.8493426838157129
23,0.8493426838157129
24,0.8493426838157129
25,0.8493426838157129
26,0.8493426838157129
27,0.8493426838157129
28,0.8493426838157129
29,0.8493426838157129
30,0.8493426838157129
31,0.9140704078300753
32,0.9140704078300753
33,0.9140704078300753
34,0.9140704078300753
35,0.9140704078300753
36,0.9140704078300753
37,0.9140704078300753
38,0.9140704078300753
39,0.9140704078300753
40,0.9140704078300753
41,0.9140704078300753
42,0.9140704078300753
43,0.9140704078300753
44,0.9140704078300753
45,0.9140704078300753
46,0.9140704078300753
47,0.9140704078300753
48,0.9140704078300753
49,0.9140704078300753
50,0.9140704078300753
51,0.9140704078300753
52,0.9140704078300753
53,0.9140704078300753
54,0.9140704078300753
55,0.9140704078300753
56,0.9140704078300753
57,0.9140704078300753
58,0.9140704078300753
59,0.9186304713513498
60,0.9186304713513498
61,0.9186304713513498
62,0.9186304713513498
63,0.9186304713513498
64,0.9186304713513498
65,0.9186304713513498
66,0.9186304713513498
67,0.9186304713513498
68,0.9186304713513498
69,0.9186304713513498
70,0.9186304713513498
71,0.9186304713513498
72,0.9186304713513498
73,0.9186304713513498
74,0.9186304713513498
75,0.9186304713513498
76,0.9186304713513498
77,0.9186304713513498
78,0.9186304713513498
79,0.7487030670114425
80,0.7487030670114425
81,0.7487030670114425
82,0.7487030670114425
83,0.7487030670114425
84,0.7487030670114425
85,0.7487030670114425
86,0.6336773943046619
87,0.6336773943046619
88,0.6336773943046619
89,0.6336773943046619
90,0.6336773943046619
91,0.6336773943046619
92,0.6336773943046619
93,0.6336773943046619
94,0.6336773943046619
95,0.6336773943046619
96,0.6336773943046619
97,0.6336773943046619
98,0.6336773943046619
99,0.6336773943046619
100,0.6336773943046619
101,0.6336773943046619
102,0.6336773943046619
103,0.6336773943046619
104,0.6336773943046619
105,0.6336773943046619
106,0.6336773943046619
107,0.6336773943046619
108,0.6336773943046619
109,0.6336773943046619
110,0.6336773943046619
111,0.6336773943046619
112,0.6336773943046619
113,0.6336773943046619
114,0.6336773943046619
115,0.6336773943046619
116,0.6336773943046619
117,0.6336773943046619
118,0.6336773943046619
119,0.6336773943046619
120,0.6336773943046619
121,0.6336773943046619
122,0.6336773943046619
123,0.6336773943046619
124,0.6336773943046619
125,0.4567083803200763
126,0.4567083803200763
127,0.4567083803200763
128,0.4567083803200763
129,0.4567083803200763
130,0.4567083803200763
131,0.4567083803200763
132,0.4567083803200763
133,0.4567083803200763
134,0.4567083803200763
135,0.4567083803200763
136,0.4567083803200763
137,0.4567083803200763
138,0.4567083803200763
139,0.4567083803200763
140,0.4567083803200763
141,0.4567083803200763
142,0.4567083803200763
143,0.4567083803200763
144,0.4567083803200763
145,0.4567083803200763
146,0.4567083803200763
147,0.4567083803200763
148,0.4567083803200763
149,0.4567083803200763
150,0.4567083803200763
151,0.4567083803200763
152,0.4567083803200763
153,0.4567083803200763
154,0.4567083803200763
155,0.4567083803200763
156,0.4567083803200763
157,0.4567083803200763
158,0.4567083803200763
159,0.4567083803200763
160,0.4567083803200763
161,0.4567083803200763
162,0.4567083803200763
163,0.4567083803200763
164,0.7741857127056291
165,0.7741857127056291
166,0.7741857127056291
167,0.7741857127056291
168,0.7741857127056291
169,0.7741857127056291
170,0.7741857127056291
171,0.8632976275055905
172,0.8632976275055905
173,0.8632976275055905
174,0.8632976275055905
175,0.8632976275055905
176,0.8632976275055905
177,0.8632976275055905
178,0.8632976275055905
179,0.8632976275055905
180,0.8632976275055905
181,0.8632976275055905
182,0.8632976275055905
183,0.8632976275055905
184,0.8632976275055905
185,0.8632976275055905
186,0.8632976275055905
187,0.8668988778894858
188,0.8668988778894858
189,0.8668988778894858
190,0.8668988778894858
191,0.8668988778894858
192,0.8668988778894858
193,0.8668988778894858
194,0.8668988778894858
195,0.8668988778894858
196,0.8668988778894858
197,0.8668988778894858
198,0.8668988778894858
199,0.8668988778894858
200,0.8668988778894858
201,0.8668988778894858
202,0.8668988778894858
203,0.8668988778894858
204,0.8668988778894858
205,0.8668988778894858
206,0.8668988778894858
207,0.8668988778894858
208,0.8668988778894858
209,0.8668988778894858
210,0.8668988778894858
211,0.8668988778894858
212,0.8668988778894858
213,0.8668988778894858
214,0.8668988778894858
215,0.8668988778894858
216,0.8668988778894858
217,0.8668988778894858
218,0.8668988778894858
219,0.8668988778894858
220,0.8668988778894858
221,0.8668988778894858
222,0.8668988778894858
223,0.8668988778894858
224,0.8668988778894858
225,0.8668988778894858
226,0.7611759714182105
227,0.7611759714182105
228,0.7611759714182105
229,0.7611759714182105
230,0.7611759714182105
231,0.7611759714182105
232,0.7611759714182105
233,0.7611759714182105
234,0.7611759714182105
235,0.7611759714182105
236,0.7611759714182105
237,0.7611759714182105
238,0.7611759714182105
239,0.7611759714182105
240,0.7611759714182105
241,0.7611759714182105
242,0.7611759714182105
243,0.7611759714182105
244,0.7611759714182105
245,0.7611759714182105
246,0.7611759714182105
247,0.7611759714182105
248,0.7611759714182105
249,0.7611759714182105
250,0.7611759714182105
251,0.7611759714182105
252,0.7611759714182105
253,0.7611759714182105
254,0.7611759714182105
255,0.7611759714182105
256,0.7611759714182105
257,0.7611759714182105
258,0.7611759714182105
259,0.7611759714182105
260,0.7611759714182105
261,0.7611759714182105
262,0.8149570777134948
263,0.8149570777134948
264,0.8149570777134948
265,0.8149570777134948
266,0.8149570777134948
267,0.8149570777134948
268,0.8149570777134948
269,0.8149570777134948
270,0.8149570777134948
271,0.8149570777134948
272,0.8149570777134948
273,0.8149570777134948
274,0.8149570777134948
275,0.8149570777134948
276,0.8149570777134948
277,0.8149570777134948
278,0.8149570777134948
279,0.8149570777134948
280,0.8149570777134948
281,0.8149570777134948
282,0.8149570777134948
283,0.8149570777134948
284,0.8149570777134948
285,0.8149570777134948
286,0.8149570777134948
287,0.8149570777134948
288,0.8149570777134948
289,0.8149570777134948
290,0.8149570777134948
291,0.8149570777134948
292,0.8149570777134948
293,0.8149570777134948
294,0.8149570777134948
295,0.8149570777134948
296,0.8149570777134948
297,0.8149570777134948
298,0.8149570777134948
299,0.8149570777134948
300,0.8149570777134948
301,0.9447602941369798
302,0.9447602941369798
303,0.9447602941369798
304,0.9447602941369798
305,0.9447602941369798
306,0.9447602941369798
307,0.9447602941369798
308,0.9447602941369798
309,0.9447602941369798
310,0.9447602941369798
311,0.9447602941369798
312,0.9447602941369798
313,0.9447602941369798
314,0.9447602941369798
315,0.9447602941369798
316,0.9447602941369798
317,0.9447602941369798
318,0.9447602941369798
319,0.9447602941369798
320,0.9447602941369798
321,0.9447602941369798
322,0.9447602941369798
323,0.9447602941369798
324,0.9447602941369798
325,0.9447602941369798
326,0.9447602941369798
327,0.9447602941369798
328,0.9447602941369798
329,0.9447602941369798
330,0.9447602941369798
331,0.9447602941369798
332,0.9447602941369798
333,0.9447602941369798
334,0.9447602941369798
335,0.9447602941369798
336,0.9447602941369798
337,0.9447602941369798
338,0.9447602941369798
339,0.9447602941369798
340,0.8082162290071513
341,0.8082162290071513
342,0.8082162290071513
343,0.8082162290071513
344,0.8082162290071513
345,0.8082162290071513
346,0.8082162290071513
347,0.8082162290071513
348,0.8082162290071513
349,0.8082162290071513
350,0.8082162290071513
351,0.8082162290071513
352,0.8082162290071513
353,0.8082162290071513
354,0.8082162290071513
355,0.8082162290071513
356,0.8082162290071513
357,0.8082162290071513
358,0.8082162290071513
359,0.8082162290071513
360,0.8082162290071513
361,0.8082162290071513
362,0.8082162290071513
363,0.8082162290071513
364,0.8082162290071513
365,0.8082162290071513
366,0.8082162290071513
367,0.8082162290071513
368,0.8082162290071513
369,0.8082162290071513
370,0.8082162290071513
371,0.8082162290071513
372,0.8082162290071513
373,0.8082162290071513
374,0.8082162290071513
375,0.8082162290071513
376,0.8082162290071513
377,0.7545141673428715
378,0.7545141673428715
379,0.7545141673428715
380,0.7545141673428715
381,0.7545141673428715
382,0.7545141673428715
383,0.7545141673428715
384,0.7545141673428715
