,0
254,0.5363495973308463
255,-0.04043855654779388
256,0.043725111199059086
257,0.1774706005335081
258,-0.38449472361431203
259,1.336267406259022
260,-0.17906383097158285
261,-0.20606504973045991
262,-1.8018178834157053
263,-0.7251534348790685
264,1.9216475927753938
265,-0.31339905995773165
266,0.6368179688983737
267,-0.5444640796151108
268,1.59322628074689
269,-0.00012630644866074014
270,-0.2524363068750076
271,-0.1772033890391228
272,0.06303982551625703
273,-0.363606724764617
274,-0.24172760306009572
275,0.10356705141872963
276,-0.7515120188393711
277,0.39870311896086974
278,-0.6387411948064612
279,0.41444389070689197
280,-0.6593904319277198
281,0.18115781280978127
282,0.2351025594515621
283,0.20821200977756515
284,-0.47477316286247784
285,0.018741424499547882
286,0.06769256803364332
287,-0.015049693680059484
288,-0.18888722662315327
289,0.11531692541403016
290,-0.5802431750762953
291,-0.10560133456789944
292,-0.22341124152946001
293,-0.08039874387303841
294,0.35160333136725863
295,-1.0248635958265535
296,-0.1674431069318726
297,-0.3717355192444527
298,0.02898502200156683
299,-1.0093739340848844
300,-0.3053147656497064
301,0.3733904704559772
302,-0.2058046291930341
303,0.13725903215864532
304,-0.33578057390791
305,-0.36074147198829454
306,0.0735953999541443
307,0.04501124120479444
308,0.2527845128431465
309,-0.3930239568534326
310,-0.3353110417579772
311,-0.8090806332231961
312,0.12932810549264995
313,0.5628932148157488
314,-0.6160533455162194
315,-0.22408408212660857
316,-0.5826601646307916
317,0.08410697700381525
318,-0.284633233359612
319,-0.5092613764470871
320,-0.048783474823230075
321,0.20845655239324667
322,0.006200050629521225
323,-0.5258867157191897
324,-0.6059482896344529
325,-0.06080571140796481
326,0.712511003069958
327,0.04222573293391935
328,0.1629259302360936
329,-0.4089238006099608
330,-1.2995833113885884
331,0.08535742514922645
332,-0.49576998502900593
333,-0.6714509256292549
334,-0.040833975519204646
335,-0.47080689643464435
336,0.5086622569401237
337,-0.6396020926690495
338,-0.07112347344588954
339,0.22269133560843413
340,-0.2242874170596061
341,0.09588500449884785
342,-0.4570968414163681
343,-0.3215350180942702
344,-0.15544344590763026
345,-0.243820683124805
346,-0.001403707905748064
347,-0.5346942894189455
348,0.509480610674014
349,-0.3426113067402087
350,0.5718302592973007
351,-0.455104082319444
352,-0.025349212409187416
353,0.8675913846249357
354,0.6670625631224182
355,-0.3505484595111609
356,0.9091102988509225
357,0.8910229476985094
358,-0.2691316989755351
359,0.11031828221931417
360,0.043601494217005016
361,0.4886190023131662
362,-0.03308082474819868
363,-0.5311343088374848
364,0.25067813109475284
365,-0.29963961691751007
366,0.34993976197467686
367,0.034968766181087116
368,0.47650693597155636
369,0.5209392708247923
370,0.8327774830703156
371,-0.16117345513402215
372,-0.06106324800841795
373,0.15984786123726952
374,-0.19982003997127612
375,0.09054158535384682
376,0.5073845988494426
377,-0.2965848083165824
378,-0.25995225059763416
379,-0.06833134382171435
380,2.3816714784193707
381,0.1735583277729521
382,0.27633653041051465
383,-0.14928672431289952
384,0.34617315286022754
385,0.5149102506259744
386,0.026853725777397974
387,0.1812598620684347
388,0.5176711950437786
389,-0.03645315116859904
390,-0.14207001050612655
391,0.14862032772508538
392,-0.3234570318129907
393,0.017616001749132693
394,-0.47927210604600157
395,-0.16866334128749005
396,0.531768533536066
397,-0.5868029798802598
398,0.06385953890464853
399,-0.15439919444536804
400,0.6823062652945473
401,-0.33350781245483485
402,-0.38356050663068364
403,-0.5887748868092074
404,-0.29316113192874993
405,-0.5215270136141348
406,0.2170961866141047
407,-0.13194849544437312
408,-0.1567259465279599
409,0.5083060732994126
410,-0.3754420598123681
411,0.08030545269867528
412,0.2575510565169356
413,-0.49324897514456234
414,-0.8640331882884111
415,-0.07077025478105847
416,-0.41271314172891116
417,0.12903504363450102
418,0.04079839698127476
419,0.10823427134976282
420,0.07055637125128533
421,-0.6361698553863698
422,1.3282512586360282
423,-0.027048686987340777
424,-0.7877480210724908
425,-0.27283445804726414
426,-0.20648479959227492
427,-0.37071662061389377
428,0.09524455620587913
429,1.0489654632612913
430,-0.23273752113714663
431,-1.3558685447152676
432,-0.6936490366705086
433,-0.29922127117273245
434,0.37346707234229026
435,-0.17328731339524217
436,-0.15795507818839016
437,0.46975882285009707
438,-0.24452618953232275
439,-1.0419577979519765
440,-0.09407747917196832
441,0.05608663611055403
442,-0.4769789962034931
443,-1.480962211861296
444,-0.4970134483279083
445,0.5950524849667895
446,0.3248850705545084
447,0.06142752142147668
448,2.6103713664809414
449,1.230546540384016
450,-0.21551636883430653
451,0.4755150822902192
452,0.6423788401296016
453,-0.022429918793648085
454,-0.03586232691211037
455,-0.6061000690549537
456,-0.006209655057848262
457,-0.3141666178659662
458,1.5939099788909237
459,1.0454740977243957
460,-0.3956688150520106
461,0.031085084280540354
462,-0.10175789080097308
463,-0.0390748501627709
464,-0.18194735220496772
465,0.1449522560313674
466,-0.3210433371819591
467,1.928164978097697
468,-0.4893722204253576
469,0.08385214111838746
470,0.5069916107622466
471,0.1206935796129705
472,0.34902447460245367
473,-0.13258207270414124
474,-0.13444099624649064
475,-0.7422747603255467
476,-0.609451538398198
477,-0.38798465944965377
478,-0.21839668165809079
479,-0.41856462071015227
480,0.4436498814985501
481,1.2241276115728725
482,0.013220325807801192
483,-0.0005820157816309734
484,-0.043368145300941796
485,0.1816517141193515
486,-1.7291752088502155
487,0.2879920893357737
488,0.4991362666758834
489,0.49425366947825733
490,0.07555089935511416
491,1.0408134918081724
492,-0.5016212630783049
493,1.5076240330037167
494,-0.354393783295826
495,-0.26115126557201207
496,1.1731253357959852
497,-0.3064985636969634
498,-0.3599425567256548
499,-0.03316551405524587
500,0.1284015135252714
501,-0.02512225766989451
502,-1.046705536908309
503,-0.5610989532180862
504,1.1411436515184104
505,-0.03617925013122199
506,0.5258419736605144
507,0.23876583054249229
508,-0.6238548034280538
509,-0.1535571931425777
510,1.2066687209616163
511,0.23434573352537424
512,-0.017674322608140502
513,0.36533446099946687
514,-0.05574096183632227
515,-0.5890722038446017
516,-0.19511173678832294
517,-0.2119257648049988
518,-0.04096724117097961
519,0.3077093808610199
520,0.45697410481388695
521,-0.3125488940488895
522,-0.7157984245911224
523,-0.20739295456815476
524,-1.3474692539649669
525,0.2491027031495227
526,0.6488180706901028
527,0.0984161709345287
528,0.0689908833174315
529,-0.4440271175349112
530,0.3002554275394935
531,-0.45836345037325366
532,-0.33396940159988553
533,0.6283464814743396
534,-0.34705582170436533
535,0.18694263376346992
536,-1.0705792046569138
537,-0.34467193921500044
538,-0.2936447574090849
539,-0.14909642298908243
540,1.5402138607126892
541,-0.33782814132770733
542,0.05453601310527573
543,-0.21077134616636561
544,0.7878241524962246
545,-0.2849636844173593
546,-0.438975356932493
547,0.5837379683414512
548,-0.1754505301915641
549,1.0423348303342057
550,0.9267491618178634
551,0.08587979682969588
552,-0.030686290950086292
553,0.0015964993337228908
554,0.31991067333944045
555,-0.5740283908417696
556,0.1838979029604225
557,-0.2950011586978335
558,0.7098019019813131
559,-0.29242146453775075
560,0.014756623283497361
561,-0.2620065467820366
562,-0.477374030504872
563,-0.5845241438386419
564,0.4840576636398315
565,0.06154833725080108
566,-0.06831258909761967
567,0.6221010960175554
568,-0.55241742487885
569,1.3008892659131597
570,-0.28959379908014143
571,1.136803593364333
572,1.8468015325344893
573,-0.13900982715115423
574,-0.06391134032943069
575,1.3944273606990807
576,0.38929014741284723
577,1.9618168537351806
578,-0.4399669440162062
579,-0.0880019005205903
580,0.6022221110642108
581,-0.3206761198863024
582,0.7451600128025406
583,-0.009232314414593892
584,0.0793217770383392
585,-0.7792164924234388
586,3.048729686081964
587,-0.6844746445558647
588,0.334045654849189
589,1.5286176971858787
590,0.050313364748461376
591,-0.154680237459598
592,-0.03239803374641598
593,0.5946983536985886
594,0.11519654037195315
595,-0.6260390262146789
596,0.25842855790939034
597,-0.27838328792768396
598,-0.41692420493155236
599,0.7811856829944188
600,0.14233975809712826
601,-0.2332809520925062
602,-0.3601139027702061
603,-0.49253821266465375
604,0.12590421252569117
605,1.03585432651461
606,-0.0065323543976401055
607,0.6233520632084929
608,1.2699010812477427
609,-0.08112751359949999
610,-0.25909976475768204
611,0.3836773137313218
612,0.06248480524346878
613,-0.3876415789851715
614,0.5364849367112319
615,-0.031822184046718216
616,-0.2301197020191761
617,0.007605788090510934
618,0.010744883151222018
619,0.2904551651515619
620,1.0804623591106968
621,0.6494448452415129
622,0.12162107884146572
623,0.11714821718882018
624,-0.3888485535209072
625,-0.1235733978047111
626,0.10102073189155669
627,-0.22095111061118727
628,-0.37576007923810034
629,-0.5102091587911984
630,-0.26898338786245013
631,-0.6704300603415454
632,-0.3591398303651455
633,0.26732621521279
634,-0.37390693811708386
635,-0.018600606467152225
636,-0.2624940942812629
637,2.0873880902697852
638,-0.3952216562809713
639,-0.16297071325183443
640,-0.20286962436747524
641,0.29609957249478436
642,-0.31410192827190586
643,-0.3121534199685882
644,-0.8417400362650512
645,0.07534514388915503
646,-0.11233513388717542
647,-2.3838097805399228
648,0.26417249066954485
649,-0.21951674742330296
650,-0.3356152682262783
651,-0.005082888243671202
652,-0.9279958354036306
653,-0.42101849824606863
654,-0.18279776142653897
655,0.5006869698564547
656,0.2467659801186185
657,-0.4813605780833643
658,-0.7322581795515692
659,-1.094771643389016
660,0.7009009539117895
661,-0.24861185557827525
662,-0.0383126200429125
663,0.8203459196277763
664,1.147476100156596
665,0.17255341965232854
666,-0.3080647395855913
667,-0.2837008409924604
668,-0.11960347792267817
669,-0.2119544583014008
670,0.7406206393882526
671,-0.19001504668865143
672,0.31468270186439184
673,0.033871665498554526
674,0.9321463489185586
675,-1.1657141138558333
676,-0.14363805025328347
677,-0.17419682880359022
678,-1.51591640359387
679,-0.3794990996704898
680,-0.009324856636721779
681,-0.5476426105539468
682,0.7340103517583327
683,-0.5638178263190041
684,-0.19398713764413833
685,-0.5979048093717358
686,0.00775197612444517
687,-0.39654291434505873
688,-0.1345428943028164
689,0.9816268715637454
690,-0.4809671972440561
691,-0.15813514199679057
692,-0.409971254830247
693,-0.33866714648628105
694,-0.6625865785254655
695,0.10453687577002675
696,0.23320744373853564
697,-0.0029181171041002263
698,-0.21666910538794668
699,0.7428206540978166
700,0.1341340389499424
701,-0.384692780785563
702,0.48997558190767104
703,-0.12141112664075027
704,0.04423378723109077
705,0.15813835462375778
706,-0.7783318723945092
707,1.2086913932366457
708,0.6404558487329348
709,-0.8759455115685151
710,0.5653657422947027
711,0.1681280118924129
712,-0.5551926526019377
713,-0.17081336151917148
714,-0.9506856444373727
715,-0.5895923325164241
716,0.38232420920739496
717,-0.06574659035833186
718,0.4778605434481731
719,-0.0914843987727251
720,-0.19142876144425558
721,-0.08553728184254805
722,-0.38910611788810456
723,-0.1646208686527284
724,-1.1691411237205196
725,-0.4408969112463422
726,-0.26371610763235565
727,-0.22408147050951568
728,-0.9914767299068088
729,0.26281471618800367
730,-0.06313831698422884
731,0.5087422965661735
732,0.4480693218369142
733,1.140293882296835
734,-0.3953733890309128
735,-1.0342236522248833
736,-0.2555973658602432
737,-1.1795071639396046
738,0.17842478842211618
739,1.625624878446208
740,-0.5568615972759178
741,-0.5089048762102184
742,0.006771042124913196
743,0.12632259134434798
744,0.03692888721911347
745,0.06553007952152479
746,-0.038516873682576724
747,-0.43105808610161345
748,0.35990749207938927
749,0.013108298719447992
750,0.491173710625444
751,-0.3551434608077436
752,-0.3130872721127841
753,0.027353512338859964
754,-0.15271364874304866
755,0.2866836418523764
756,-0.05020513020387786
757,-0.3375862226492563
758,-0.22664718735860462
759,0.1881900756770163
760,-0.9263580806131331
761,0.8496830624688714
762,0.60955586002102
763,1.6932077266493968
764,-1.2638076763040706
765,-0.18442835949637576
766,0.3101359174347208
767,0.5488208379703139
768,1.1693432968063435
769,0.30009293913783863
770,1.480840787560015
771,-0.014256976612379124
772,-0.32056554267702764
773,-0.00733842285442543
774,-0.011926304602804944
775,0.7844206929773971
776,0.1028873418534696
777,-0.555108399257982
778,-0.03520945768662642
779,-0.42115943337140516
780,-0.13662834951476643
781,0.07189601724899286
782,-0.6049980777309533
783,0.591201447268679
784,0.2541809804051761
785,-0.7956111569978437
786,-0.24473650558343774
787,-0.6899207700651486
788,0.3002869730189206
789,-0.6924645898104734
790,0.2488828064633436
791,0.2970852791106202
792,0.47290084782849506
793,-0.5059062242036956
794,0.86963352497139
795,-0.7159491192355134
796,-0.5492271446880314
797,0.051441249749743845
798,-0.1503404247330729
799,-0.4026555045332445
800,0.3053420438652189
801,-0.09336485672261519
802,0.245735782150434
803,0.18774984756432378
804,-0.4290701352230774
805,-0.18858086208769864
806,0.5892777443145562
807,0.055757499755248685
808,-0.0842814381205963
809,0.43824155035632634
810,-0.27971271606763337
811,0.21397126363341462
812,-0.109475756138397
813,-0.29309805284352886
814,1.7169004890493142
815,1.2633826724837545
816,-0.3441753073774735
817,0.2072343966831256
818,0.21392967635307325
819,-0.13432102572643653
820,0.015151352977834653
821,0.29827741698166416
822,0.05368147913731891
823,-0.09018353695976383
824,-0.046322059255376136
825,-0.42814510461506944
826,0.47229675108220603
827,0.03067277169193905
828,-0.34212604317472417
829,-0.17622414435397005
830,0.08113909643682127
831,-0.5293336497037653
832,0.14096219615171307
833,0.02414891402837016
834,-0.06732816765378599
835,0.02459926716287969
836,0.39128231645088357
837,-0.25823489810459976
838,-0.06863085440567451
839,-0.09031622037537076
840,0.3649360774755732
841,-0.3708930878461051
842,0.4817082059694995
843,-0.8518092244979854
844,-0.30669610112849305
845,-0.20443063821000285
846,0.6684835311289224
847,-0.12616014121482744
848,0.5560464902110804
849,0.030377777097675418
850,-0.16879122953143877
851,-0.5536453962465901
852,-0.5560904403626671
853,-0.39902914810882917
854,-0.05268928206009332
855,0.01227769131706083
856,0.45105362547001615
857,0.11433680578121741
858,-0.9645201556815655
859,-0.3507579205520793
860,-0.0316159641976661
861,-0.048226453692185034
862,-0.09071328859201322
863,-0.6289038445317594
864,-0.002397209095349906
865,0.11154239147981548
866,-0.5069061285277334
867,-0.10600652419414214
868,-0.07584851632572231
869,-0.8836339488335108
870,-0.8925168114292834
871,-0.1163149595331584
872,-0.6574308840675778
873,0.3799887309130513
874,-0.1727451935101516
875,-0.2597543671094379
876,-0.02006169163199112
877,-0.38135721364018327
878,1.189799656008646
879,-0.2334458765002536
880,-0.46963679380506884
881,-0.5420469512741618
882,-0.036374880945787856
883,-0.7058533438677199
884,1.0415411073696759
885,0.06745153304478928
886,0.7841357049854096
887,-0.6874903625526486
888,-0.29863397477691106
889,0.22540171470275547
890,0.5847999501415468
891,0.08205138332296225
892,-0.15281556811670605
893,0.17562333454438295
894,0.0255407305594334
895,-0.05766571271527532
896,-0.38456792977017906
897,2.2608605568092788
898,-0.3298404688476576
899,0.08268691468772268
900,1.743197980290394
901,-0.2014453051017685
902,-0.6811581764981998
903,-0.18451304424761217
904,-0.37425946469989757
905,-0.581176624323634
906,0.07809045477076731
907,0.03490035010114112
908,0.23458056392312987
909,1.0176300327685515
910,-0.04237080555832942
911,0.03286754377456225
912,0.09186303551511871
913,-0.49538199303416364
914,-0.3596871706788787
915,0.3013895513489391
916,0.8657389147913865
917,-0.039011904976288175
918,-0.1407731847685686
919,-0.7158928355392882
920,0.10165983927466016
921,-0.054381874737976954
922,-0.07714750785693258
923,-0.3911271654358176
924,0.4675714056842185
925,-0.6915025777557513
926,1.3920740094163149
927,-0.06201926193734106
928,0.6963704058314313
929,0.16212787795361983
930,-0.2255314336985741
931,-0.46716798408020915
932,-0.4797275072932904
933,-0.21904224243736348
934,-0.2876739335993216
935,-0.2261165621241485
936,0.6900598975786503
937,-0.3011976971096497
938,0.40050843867101893
939,-0.7594896313691626
940,0.6450429832380433
941,-0.302166964015699
942,0.0949052574165144
943,0.09290167875967104
944,-0.40449584412587725
945,-0.11977698962361835
946,0.19659653569000024
947,-0.16631636832999142
948,-0.001594970967571413
949,0.2602201555737514
950,-0.32311415581085845
951,0.8649643850404858
952,0.14504842496570092
953,-0.6184824844849314
954,-1.0149903674034333
955,-0.15804569264787605
956,-1.119820078049592
957,-0.34061827862799643
958,0.029656870471807872
959,-0.3790766377381435
960,-0.24310940751313875
961,0.0328491727538733
962,-0.193636759500919
963,0.4397975171073003
964,-0.41769061814227276
965,0.12633347932264055
966,-0.005320630569666307
967,0.09012155651032061
968,-0.08446133211621842
969,0.15724940538887333
970,-0.3593887317808081
971,-0.7438153275197356
972,0.5460831577951564
973,-0.07154121697928517
974,-0.30916606994611934
975,-0.6343377360421791
976,0.4092120066137301
977,5.273920896262837
978,-0.793576554636817
979,-0.10114181795116495
980,-0.15816878579947413
981,0.35632957191215653
982,-0.1773117078081418
983,-1.0647235763699814
984,-0.0822678427008875
985,0.8216541886526323
986,0.039055452540361274
987,0.06133975452689913
988,-0.045701099572066584
989,-0.21003268258372743
990,0.6691987671616725
991,0.6661265333035609
992,0.1715439229176654
993,0.11451711041527485
994,0.07075584106199517
995,0.34416528722555373
996,0.13991526422372036
997,-1.6150121140534006
998,0.43778295395469735
999,-0.4811962712620731
1000,1.5763759028685
1001,0.008331101265869112
1002,-1.4104799024287378
1003,0.7569473346811029
1004,0.36058814110287163
1005,0.351845864735727
1006,-0.3752072880323949
1007,-1.3781728912118367
1008,-0.0964882217100358
1009,-0.17124962757381867
1010,-0.20412508473470556
1011,-0.12905842710632165
1012,-0.3012037922133865
1013,0.4017875607376375
1014,0.13580743853071925
1015,-0.5058643725344453
1016,1.631926927572147
1017,-0.42139475977590557
1018,-0.7757784002673849
1019,0.8416175956711032
1020,-0.01972415134852601
1021,-0.14432339726819957
1022,-0.04085686036855357
1023,-0.20653230369546355
1024,-0.1972245436752369
1025,-1.167399638401248
1026,-0.6931305013786877
1027,-0.5076966238565552
1028,0.23157561338343569
1029,0.05514977096502749
1030,-0.19952703542383277
1031,-0.5957236175754509
1032,0.5886092326529886
1033,-0.274598723568105
1034,-0.7843351992009635
1035,-0.18022604464330594
1036,-0.5060846051159321
1037,-0.005088122064082157
1038,-0.05361364252793699
1039,-0.06641031554363452
1040,-0.08875736346650387
1041,-0.10468174198099114
1042,0.0486650593768978
1043,0.3093220862911204
1044,-0.775769374887316
1045,-0.7375069728442228
1046,-1.6909344875430306
1047,-0.9552956133973496
1048,-0.9100242055128633
1049,-0.06445845271070394
1050,-0.47350273187297875
1051,0.24071193088766013
1052,0.2393572375523791
1053,-0.006141303939040665
1054,-0.18832326254263043
1055,-0.4949161263540618
1056,0.5176299811979606
1057,-0.1235665806211127
1058,-0.1041014990491472
1059,-0.02410519419550239
1060,0.3607654784185267
1061,1.0172852367386456
1062,0.04402853409332108
1063,-0.41721707666868824
1064,-0.7928238365390811
1065,-0.229748078420255
1066,-0.08504630676776342
1067,-0.12513024433533482
1068,-0.1938814857263751
1069,0.22360708410497387
1070,-0.4892735446690044
1071,-0.5014652403620287
1072,0.6229801069234486
1073,-0.6057017184707107
1074,-0.53036102223156
1075,0.4580707295549731
1076,-0.2528739424582579
1077,-0.19382594779577733
1078,0.49596644493229425
1079,-0.20150741853184662
1080,0.18701944229915865
1081,0.9944467120594621
1082,-0.9637534725005461
1083,0.0330514435053839
1084,-0.16191496019978147
1085,0.012854758335517691
1086,0.49028173720674906
1087,0.09527020633306757
1088,-0.5699897864700509
1089,-0.08019521522509668
1090,0.07225354323242872
1091,0.10525204862073634
1092,0.2029974308395817
1093,-0.024801815566912216
1094,-0.7765654477870274
1095,-0.2659852974661888
1096,0.18064712220010426
1097,-0.49647736936006837
1098,-0.3627524582860798
1099,0.353943195420303
1100,-0.001357641603739329
1101,-1.1140313753765785
1102,0.444309936799212
1103,-0.5875974385724207
1104,0.00022037345863890057
1105,0.2926645333594199
1106,-0.5109690446578121
1107,-0.3344991517696727
1108,0.02599520874633665
1109,-0.4796285026461564
1110,0.2673444147470261
1111,0.31488754112573636
1112,0.09541644024507806
1113,0.8653638883361957
1114,2.30633667724648
1115,1.2082775279530404
1116,-0.1610764320802841
1117,-0.5459198318939352
1118,0.06315986380269012
1119,-0.2603464024481027
1120,-0.49288219175436865
1121,-0.4813258601064852
1122,-0.20905170332248313
1123,-0.5318485093535956
1124,-0.4754222326326152
1125,0.12403245323114387
1126,-2.2035051415803544
1127,0.01632563899101963
1128,-0.18334159881762233
1129,0.18180959981045258
1130,0.7229399880435545
1131,0.04311504864012339
1132,0.5374377883219467
1133,-0.07487243465263663
1134,-0.06786866328714164
1135,-0.06495016283517424
1136,-0.18719122042899772
1137,-0.668976509675582
1138,-0.1582573291882804
1139,-0.48794989718609094
1140,0.39219926835373703
1141,0.2999420072664513
1142,-0.6619042809167905
1143,-0.3261812641512635
1144,-0.13598048728248457
1145,0.42627998300295117
1146,-0.34279134415369394
1147,-0.4404944608252276
1148,3.0259200353494133
1149,-1.837165875952898
1150,1.3444663851714118
1151,-0.2716285698750437
1152,-0.6172803674840258
1153,-0.04874294621477926
1154,-0.03830966479096598
1155,0.37695544376660234
1156,-0.7979539733657868
1157,0.6563117412937185
1158,0.1621284312768687
1159,0.7584883035688967
1160,0.1306816326924554
1161,0.08954773388449694
1162,0.00991222212933257
1163,-0.5514513482971863
1164,0.0723058264123971
1165,-0.25422433125562593
1166,0.08888677215697355
1167,-0.04520686656151218
1168,-1.0108255936171713
1169,-0.5651338947138355
1170,0.11130920167585262
1171,0.21238116241997296
1172,-1.7081655273296008
1173,1.5950544523890757
1174,-0.18515430671499766
1175,-0.08863289416353903
1176,-1.0121171743523243
1177,0.006885761918595135
1178,0.75611050843854
1179,0.5587679144190083
1180,-0.5777829861638156
1181,0.0016299187698659567
1182,-0.29381807857708864
1183,0.5871580389243948
1184,-0.22930192269298022
1185,-0.5811108425675464
1186,-0.16216041176797164
1187,-0.11534036381804119
1188,-0.5467051993701386
1189,1.6145390084437612
1190,1.2261784706409784
1191,0.3982912045401045
1192,-0.3687221137865512
1193,0.4925431179991279
1194,-0.31850368638374915
1195,-0.6417231297885941
1196,0.015444266709046583
1197,1.22874274851131
1198,2.182582078674145
